code,name,region_id,province_id,city_id
063045000,Tigbauan,06,0630,063045
063046000,Tubungan,06,0630,063046
063047000,Zarraga,06,0630,063047
064501000,City of Bacolod (Capital),06,0645,064501
064502000,City of Bago,06,0645,064502
064503000,Binalbagan,06,0645,064503
064504000,City of Cadiz,06,0645,064504
064505000,Calatrava,06,0645,064505
064506000,Candoni,06,0645,064506
064507000,Cauayan,06,0645,064507
064508000,Enrique B. Magalona,06,0645,064508
064509000,City of Escalante,06,0645,064509
064510000,City of Himamaylan,06,0645,064510
064511000,Hinigaran,06,0645,064511
064512000,Hinoba-an,06,0645,064512
064513000,Ilog,06,0645,064513
064514000,Isabela,06,0645,064514
064515000,City of Kabankalan,06,0645,064515
064516000,City of La Carlota,06,0645,064516
064517000,La Castellana,06,0645,064517
064518000,Manapla,06,0645,064518
064519000,Moises Padilla,06,0645,064519
064520000,Murcia,06,0645,064520
064521000,Pontevedra,06,0645,064521
064522000,Pulupandan,06,0645,064522
064523000,City of Sagay,06,0645,064523
064524000,City of San Carlos,06,0645,064524
064525000,San Enrique,06,0645,064525
064526000,City of Silay,06,0645,064526
064527000,City of Sipalay,06,0645,064527
064528000,City of Talisay,06,0645,064528
064529000,Toboso,06,0645,064529
064530000,Valladolid,06,0645,064530
064531000,City of Victorias,06,0645,064531
064532000,Salvador Benedicto,06,0645,064532
067901000,Buenavista,06,0679,067901
067902000,Jordan (Capital),06,0679,067902
067903000,Nueva Valencia,06,0679,067903
067904000,San Lorenzo,06,0679,067904
067905000,Sibunag,06,0679,067905
071201000,Alburquerque,07,0712,071201
071202000,Alicia,07,0712,071202
071203000,Anda,07,0712,071203
071204000,Antequera,07,0712,071204
071205000,Baclayon,07,0712,071205
071206000,Balilihan,07,0712,071206
071207000,Batuan,07,0712,071207
071208000,Bilar,07,0712,071208
071209000,Buenavista,07,0712,071209
071210000,Calape,07,0712,071210
071211000,Candijay,07,0712,071211
071212000,Carmen,07,0712,071212
071213000,Catigbian,07,0712,071213
071214000,Clarin,07,0712,071214
071215000,Corella,07,0712,071215
071216000,Cortes,07,0712,071216
071217000,Dagohoy,07,0712,071217
071218000,Danao,07,0712,071218
071219000,Dauis,07,0712,071219
071220000,Dimiao,07,0712,071220
071221000,Duero,07,0712,071221
071222000,Garcia Hernandez,07,0712,071222
071223000,Guindulman,07,0712,071223
071224000,Inabanga,07,0712,071224
071225000,Jagna,07,0712,071225
071226000,Getafe,07,0712,071226
071227000,Lila,07,0712,071227
071228000,Loay,07,0712,071228
071229000,Loboc,07,0712,071229
071230000,Loon,07,0712,071230
071231000,Mabini,07,0712,071231
071232000,Maribojoc,07,0712,071232
071233000,Panglao,07,0712,071233
071234000,Pilar,07,0712,071234
071235000,President Carlos P. Garcia,07,0712,071235
071236000,Sagbayan,07,0712,071236
071237000,San Isidro,07,0712,071237
071238000,San Miguel,07,0712,071238
071239000,Sevilla,07,0712,071239
071240000,Sierra Bullones,07,0712,071240
071241000,Sikatuna,07,0712,071241
071242000,City of Tagbilaran (Capital),07,0712,071242
071243000,Talibon,07,0712,071243
071244000,Trinidad,07,0712,071244
071245000,Tubigon,07,0712,071245
071246000,Ubay,07,0712,071246
071247000,Valencia,07,0712,071247
071248000,Bien Unido,07,0712,071248
072201000,Alcantara,07,0722,072201
072202000,Alcoy,07,0722,072202
072203000,Alegria,07,0722,072203
072204000,Aloguinsan,07,0722,072204
072205000,Argao,07,0722,072205
072206000,Asturias,07,0722,072206
072207000,Badian,07,0722,072207
072208000,Balamban,07,0722,072208
072209000,Bantayan,07,0722,072209
072210000,Barili,07,0722,072210
072211000,City of Bogo,07,0722,072211
072212000,Boljoon,07,0722,072212
072213000,Borbon,07,0722,072213
072214000,City of Carcar,07,0722,072214
072215000,Carmen,07,0722,072215
072216000,Catmon,07,0722,072216
072217000,City of Cebu (Capital),07,0722,072217
072218000,Compostela,07,0722,072218
072219000,Consolacion,07,0722,072219
072220000,Cordova,07,0722,072220
072221000,Daanbantayan,07,0722,072221
072222000,Dalaguete,07,0722,072222
072223000,Danao City,07,0722,072223
072224000,Dumanjug,07,0722,072224
072225000,Ginatilan,07,0722,072225
072226000,City of Lapu-Lapu,07,0722,072226
072227000,Liloan,07,0722,072227
072228000,Madridejos,07,0722,072228
072229000,Malabuyoc,07,0722,072229
072230000,City of Mandaue,07,0722,072230
072231000,Medellin,07,0722,072231
072232000,Minglanilla,07,0722,072232
072233000,Moalboal,07,0722,072233
072234000,City of Naga,07,0722,072234
072235000,Oslob,07,0722,072235
072236000,Pilar,07,0722,072236
072237000,Pinamungajan,07,0722,072237
072238000,Poro,07,0722,072238
072239000,Ronda,07,0722,072239
072240000,Samboan,07,0722,072240
072241000,San Fernando,07,0722,072241
072242000,San Francisco,07,0722,072242
072243000,San Remigio,07,0722,072243
072244000,Santa Fe,07,0722,072244
072245000,Santander,07,0722,072245
072246000,Sibonga,07,0722,072246
072247000,Sogod,07,0722,072247
072248000,Tabogon,07,0722,072248
072249000,Tabuelan,07,0722,072249
072250000,City of Talisay,07,0722,072250
072251000,City of Toledo,07,0722,072251
072252000,Tuburan,07,0722,072252
072253000,Tudela,07,0722,072253
074601000,Amlan,07,0746,074601
074602000,Ayungon,07,0746,074602
074603000,Bacong,07,0746,074603
074604000,City of Bais,07,0746,074604
074605000,Basay,07,0746,074605
074606000,City of Bayawan,07,0746,074606
074607000,Bindoy,07,0746,074607
074608000,City of Canlaon,07,0746,074608
074609000,Dauin,07,0746,074609
074610000,City of Dumaguete (Capital),07,0746,074610
074611000,City of Guihulngan,07,0746,074611
074612000,Jimalalud,07,0746,074612
074613000,La Libertad,07,0746,074613
074614000,Mabinay,07,0746,074614
074615000,Manjuyod,07,0746,074615
074616000,Pamplona,07,0746,074616
074617000,San Jose,07,0746,074617
074618000,Santa Catalina,07,0746,074618
074619000,Siaton,07,0746,074619
074620000,Sibulan,07,0746,074620
074621000,City of Tanjay,07,0746,074621
074622000,Tayasan,07,0746,074622
074623000,Valencia,07,0746,074623
074624000,Vallehermoso,07,0746,074624
074625000,Zamboanguita,07,0746,074625
076101000,Enrique Villanueva,07,0761,076101
076102000,Larena,07,0761,076102
076103000,Lazi,07,0761,076103
076104000,Maria,07,0761,076104
076105000,San Juan,07,0761,076105
076106000,Siquijor (Capital),07,0761,076106
082601000,Arteche,08,0826,082601
082602000,Balangiga,08,0826,082602
082603000,Balangkayan,08,0826,082603
082604000,City of Borongan (Capital),08,0826,082604
082605000,Can-Avid,08,0826,082605
082606000,Dolores,08,0826,082606
082607000,General Macarthur,08,0826,082607
082608000,Giporlos,08,0826,082608
082609000,Guiuan,08,0826,082609
082610000,Hernani,08,0826,082610
082611000,Jipapad,08,0826,082611
082612000,Lawaan,08,0826,082612
082613000,Llorente,08,0826,082613
082614000,Maslog,08,0826,082614
082615000,Maydolong,08,0826,082615
082616000,Mercedes,08,0826,082616
082617000,Oras,08,0826,082617
082618000,Quinapondan,08,0826,082618
082619000,Salcedo,08,0826,082619
082620000,San Julian,08,0826,082620
082621000,San Policarpo,08,0826,082621
082622000,Sulat,08,0826,082622
082623000,Taft,08,0826,082623
083701000,Abuyog,08,0837,083701
083702000,Alangalang,08,0837,083702
083703000,Albuera,08,0837,083703
083705000,Babatngon,08,0837,083705
083706000,Barugo,08,0837,083706
083707000,Bato,08,0837,083707
083708000,City of Baybay,08,0837,083708
083710000,Burauen,08,0837,083710
083713000,Calubian,08,0837,083713
083714000,Capoocan,08,0837,083714
083715000,Carigara,08,0837,083715
083717000,Dagami,08,0837,083717
083718000,Dulag,08,0837,083718
083719000,Hilongos,08,0837,083719
083720000,Hindang,08,0837,083720
083721000,Inopacan,08,0837,083721
083722000,Isabel,08,0837,083722
083723000,Jaro,08,0837,083723
083724000,Javier,08,0837,083724
083725000,Julita,08,0837,083725
083726000,Kananga,08,0837,083726
083728000,La Paz,08,0837,083728
083729000,Leyte,08,0837,083729
083730000,Macarthur,08,0837,083730
083731000,Mahaplag,08,0837,083731
083733000,Matag-Ob,08,0837,083733
083734000,Matalom,08,0837,083734
083735000,Mayorga,08,0837,083735
083736000,Merida,08,0837,083736
083738000,Ormoc City,08,0837,083738
083739000,Palo,08,0837,083739
083740000,Palompon,08,0837,083740
083741000,Pastrana,08,0837,083741
083742000,San Isidro,08,0837,083742
083743000,San Miguel,08,0837,083743
083744000,Santa Fe,08,0837,083744
083745000,Tabango,08,0837,083745
083746000,Tabontabon,08,0837,083746
083747000,City of Tacloban (Capital),08,0837,083747
083748000,Tanauan,08,0837,083748
083749000,Tolosa,08,0837,083749
083750000,Tunga,08,0837,083750
083751000,Villaba,08,0837,083751
084801000,Allen,08,0848,084801
084802000,Biri,08,0848,084802
084803000,Bobon,08,0848,084803
084804000,Capul,08,0848,084804
084805000,Catarman (Capital),08,0848,084805
084806000,Catubig,08,0848,084806
084807000,Gamay,08,0848,084807
084808000,Laoang,08,0848,084808
084809000,Lapinig,08,0848,084809
084810000,Las Navas,08,0848,084810
084811000,Lavezares,08,0848,084811
084812000,Mapanas,08,0848,084812
084813000,Mondragon,08,0848,084813
084814000,Palapag,08,0848,084814
084815000,Pambujan,08,0848,084815
084816000,Rosario,08,0848,084816
084817000,San Antonio,08,0848,084817
084818000,San Isidro,08,0848,084818
084819000,San Jose,08,0848,084819
084820000,San Roque,08,0848,084820
084821000,San Vicente,08,0848,084821
084822000,Silvino Lobos,08,0848,084822
084823000,Victoria,08,0848,084823
084824000,Lope De Vega,08,0848,084824
086001000,Almagro,08,0860,086001
086002000,Basey,08,0860,086002
086003000,City of Calbayog,08,0860,086003
086004000,Calbiga,08,0860,086004
086005000,City of Catbalogan (Capital),08,0860,086005
086006000,Daram,08,0860,086006
086007000,Gandara,08,0860,086007
086008000,Hinabangan,08,0860,086008
086009000,Jiabong,08,0860,086009
086010000,Marabut,08,0860,086010
086011000,Matuguinao,08,0860,086011
086012000,Motiong,08,0860,086012
086013000,Pinabacdao,08,0860,086013
086014000,San Jose De Buan,08,0860,086014
086015000,San Sebastian,08,0860,086015
086016000,Santa Margarita,08,0860,086016
086017000,Santa Rita,08,0860,086017
086018000,Santo Niño,08,0860,086018
086019000,Talalora,08,0860,086019
086020000,Tarangnan,08,0860,086020
086021000,Villareal,08,0860,086021
086022000,Paranas,08,0860,086022
086023000,Zumarraga,08,0860,086023
086024000,Tagapul-An,08,0860,086024
086025000,San Jorge,08,0860,086025
086026000,Pagsanghan,08,0860,086026
086401000,Anahawan,08,0864,086401
086402000,Bontoc,08,0864,086402
086403000,Hinunangan,08,0864,086403
086404000,Hinundayan,08,0864,086404
086405000,Libagon,08,0864,086405
086406000,Liloan,08,0864,086406
086407000,City of Maasin (Capital),08,0864,086407
086408000,Macrohon,08,0864,086408
086409000,Malitbog,08,0864,086409
086410000,Padre Burgos,08,0864,086410
086411000,Pintuyan,08,0864,086411
086412000,Saint Bernard,08,0864,086412
086413000,San Francisco,08,0864,086413
086414000,San Juan,08,0864,086414
086415000,San Ricardo,08,0864,086415
086416000,Silago,08,0864,086416
086417000,Sogod,08,0864,086417
086418000,Tomas Oppus,08,0864,086418
086419000,Limasawa,08,0864,086419
087801000,Almeria,08,0878,087801
087802000,Biliran,08,0878,087802
087803000,Cabucgayan,08,0878,087803
087804000,Caibiran,08,0878,087804
087805000,Culaba,08,0878,087805
087806000,Kawayan,08,0878,087806
087807000,Maripipi,08,0878,087807
087808000,Naval (Capital),08,0878,087808
097201000,City of Dapitan,09,0972,097201
097202000,City of Dipolog (Capital),09,0972,097202
097203000,Katipunan,09,0972,097203
097204000,La Libertad,09,0972,097204
097205000,Labason,09,0972,097205
097206000,Liloy,09,0972,097206
097207000,Manukan,09,0972,097207
097208000,Mutia,09,0972,097208
097209000,Piñan,09,0972,097209
097210000,Polanco,09,0972,097210
097211000,Pres. Manuel A. Roxas,09,0972,097211
097212000,Rizal,09,0972,097212
097213000,Salug,09,0972,097213
097214000,Sergio Osmeña Sr.,09,0972,097214
097215000,Siayan,09,0972,097215
097216000,Sibuco,09,0972,097216
097217000,Sibutad,09,0972,097217
097218000,Sindangan,09,0972,097218
097219000,Siocon,09,0972,097219
097220000,Sirawai,09,0972,097220
097221000,Tampilisan,09,0972,097221
097222000,Jose Dalman,09,0972,097222
097223000,Gutalac,09,0972,097223
097224000,Baliguian,09,0972,097224
097225000,Godod,09,0972,097225
097226000,Bacungan,09,0972,097226
097227000,Kalawit,09,0972,097227
097302000,Aurora,09,0973,097302
097303000,Bayog,09,0973,097303
097305000,Dimataling,09,0973,097305
097306000,Dinas,09,0973,097306
097307000,Dumalinao,09,0973,097307
097308000,Dumingag,09,0973,097308
097311000,Kumalarang,09,0973,097311
097312000,Labangan,09,0973,097312
097313000,Lapuyan,09,0973,097313
097315000,Mahayag,09,0973,097315
097317000,Margosatubig,09,0973,097317
097318000,Midsalip,09,0973,097318
097319000,Molave,09,0973,097319
097322000,City of Pagadian (Capital),09,0973,097322
097323000,Ramon Magsaysay,09,0973,097323
097324000,San Miguel,09,0973,097324
097325000,San Pablo,09,0973,097325
097327000,Tabina,09,0973,097327
097328000,Tambulig,09,0973,097328
097330000,Tukuran,09,0973,097330
097332000,City of Zamboanga,09,0973,097332
097333000,Lakewood,09,0973,097333
097337000,Josefina,09,0973,097337
097338000,Pitogo,09,0973,097338
097340000,Sominot,09,0973,097340
097341000,Vincenzo A. Sagun,09,0973,097341
097343000,Guipos,09,0973,097343
097344000,Tigbao,09,0973,097344
098301000,Alicia,09,0983,098301
098302000,Buug,09,0983,098302
098303000,Diplahan,09,0983,098303
098304000,Imelda,09,0983,098304
098305000,Ipil (Capital),09,0983,098305
098306000,Kabasalan,09,0983,098306
098307000,Mabuhay,09,0983,098307
098308000,Malangas,09,0983,098308
098309000,Naga,09,0983,098309
098310000,Olutanga,09,0983,098310
098311000,Payao,09,0983,098311
098312000,Roseller Lim,09,0983,098312
098313000,Siay,09,0983,098313
098314000,Talusan,09,0983,098314
098315000,Titay,09,0983,098315
098316000,Tungawan,09,0983,098316
099701000,City of Isabela,09,0997,099701
101301000,Baungon,10,1013,101301
101302000,Damulog,10,1013,101302
101303000,Dangcagan,10,1013,101303
101304000,Don Carlos,10,1013,101304
101305000,Impasug-ong,10,1013,101305
101306000,Kadingilan,10,1013,101306
101307000,Kalilangan,10,1013,101307
101308000,Kibawe,10,1013,101308
101309000,Kitaotao,10,1013,101309
101310000,Lantapan,10,1013,101310
101311000,Libona,10,1013,101311
101312000,City of Malaybalay (Capital),10,1013,101312
101313000,Malitbog,10,1013,101313
101314000,Manolo Fortich,10,1013,101314
101315000,Maramag,10,1013,101315
101316000,Pangantucan,10,1013,101316
101317000,Quezon,10,1013,101317
101318000,San Fernando,10,1013,101318
101319000,Sumilao,10,1013,101319
101320000,Talakag,10,1013,101320
101321000,City of Valencia,10,1013,101321
101322000,Cabanglasan,10,1013,101322
101801000,Catarman,10,1018,101801
101802000,Guinsiliban,10,1018,101802
101803000,Mahinog,10,1018,101803
101804000,Mambajao (Capital),10,1018,101804
101805000,Sagay,10,1018,101805
103501000,Bacolod,10,1035,103501
103502000,Baloi,10,1035,103502
103503000,Baroy,10,1035,103503
103504000,City of Iligan,10,1035,103504
103505000,Kapatagan,10,1035,103505
103506000,Sultan Naga Dimaporo,10,1035,103506
103507000,Kauswagan,10,1035,103507
103508000,Kolambugan,10,1035,103508
103509000,Lala,10,1035,103509
103510000,Linamon,10,1035,103510
103511000,Magsaysay,10,1035,103511
103512000,Maigo,10,1035,103512
103513000,Matungao,10,1035,103513
103514000,Munai,10,1035,103514
103515000,Nunungan,10,1035,103515
103516000,Pantao Ragat,10,1035,103516
103517000,Poona Piagapo,10,1035,103517
103518000,Salvador,10,1035,103518
103519000,Sapad,10,1035,103519
103520000,Tagoloan,10,1035,103520
103521000,Tangcal,10,1035,103521
103522000,Tubod (Capital),10,1035,103522
103523000,Pantar,10,1035,103523
104201000,Aloran,10,1042,104201
104202000,Baliangao,10,1042,104202
104203000,Bonifacio,10,1042,104203
104204000,Calamba,10,1042,104204
104205000,Clarin,10,1042,104205
104206000,Concepcion,10,1042,104206
104207000,Jimenez,10,1042,104207
104208000,Lopez Jaena,10,1042,104208
104209000,City of Oroquieta (Capital),10,1042,104209
104210000,City of Ozamiz,10,1042,104210
104211000,Panaon,10,1042,104211
104212000,Plaridel,10,1042,104212
104213000,Sapang Dalaga,10,1042,104213
104214000,Sinacaban,10,1042,104214
104215000,City of Tangub,10,1042,104215
104216000,Tudela,10,1042,104216
104217000,Don Victoriano Chiongbian,10,1042,104217
104301000,Alubijid,10,1043,104301
104302000,Balingasag,10,1043,104302
104303000,Balingoan,10,1043,104303
104304000,Binuangan,10,1043,104304
104305000,City of Cagayan De Oro (Capital),10,1043,104305
104306000,Claveria,10,1043,104306
104307000,City of El Salvador,10,1043,104307
104308000,City of Gingoog,10,1043,104308
104309000,Gitagum,10,1043,104309
104310000,Initao,10,1043,104310
104311000,Jasaan,10,1043,104311
104312000,Kinoguitan,10,1043,104312
104313000,Lagonglong,10,1043,104313
104314000,Laguindingan,10,1043,104314
104315000,Libertad,10,1043,104315
104316000,Lugait,10,1043,104316
104317000,Magsaysay,10,1043,104317
104318000,Manticao,10,1043,104318
104319000,Medina,10,1043,104319
104320000,Naawan,10,1043,104320
104321000,Opol,10,1043,104321
104322000,Salay,10,1043,104322
104323000,Sugbongcogon,10,1043,104323
104324000,Tagoloan,10,1043,104324
104325000,Talisayan,10,1043,104325
104326000,Villanueva,10,1043,104326
112301000,Asuncion,11,1123,112301
112303000,Carmen,11,1123,112303
112305000,Kapalong,11,1123,112305
112314000,New Corella,11,1123,112314
112315000,City of Panabo,11,1123,112315
112317000,Island Garden City of Samal,11,1123,112317
112318000,Santo Tomas,11,1123,112318
112319000,City of Tagum (Capital),11,1123,112319
112322000,Talaingod,11,1123,112322
112323000,Braulio E. Dujali,11,1123,112323
112324000,San Isidro,11,1123,112324
112401000,Bansalan,11,1124,112401
112402000,City of Davao,11,1124,112402
112403000,City of Digos (Capital),11,1124,112403
112404000,Hagonoy,11,1124,112404
112406000,Kiblawan,11,1124,112406
112407000,Magsaysay,11,1124,112407
112408000,Malalag,11,1124,112408
112410000,Matanao,11,1124,112410
112411000,Padada,11,1124,112411
112412000,Santa Cruz,11,1124,112412
112414000,Sulop,11,1124,112414
112501000,Baganga,11,1125,112501
112502000,Banaybanay,11,1125,112502
112503000,Boston,11,1125,112503
112504000,Caraga,11,1125,112504
112505000,Cateel,11,1125,112505
112506000,Governor Generoso,11,1125,112506
112507000,Lupon,11,1125,112507
112508000,Manay,11,1125,112508
112509000,City of Mati (Capital),11,1125,112509
112510000,San Isidro,11,1125,112510
112511000,Tarragona,11,1125,112511
118201000,Compostela,11,1182,118201
118202000,Laak,11,1182,118202
118203000,Mabini,11,1182,118203
118204000,Maco,11,1182,118204
118205000,Maragusan,11,1182,118205
118206000,Mawab,11,1182,118206
118207000,Monkayo,11,1182,118207
118208000,Montevista,11,1182,118208
118209000,Nabunturan (Capital),11,1182,118209
118210000,New Bataan,11,1182,118210
118211000,Pantukan,11,1182,118211
118601000,Don Marcelino,11,1186,118601
118602000,Jose Abad Santos,11,1186,118602
118603000,Malita (Capital),11,1186,118603
118604000,Santa Maria,11,1186,118604
118605000,Sarangani,11,1186,118605
124701000,Alamada,12,1247,124701
124702000,Carmen,12,1247,124702
124703000,Kabacan,12,1247,124703
124704000,City of Kidapawan (Capital),12,1247,124704
124705000,Libungan,12,1247,124705
124706000,Magpet,12,1247,124706
124707000,Makilala,12,1247,124707
124708000,Matalam,12,1247,124708
124709000,Midsayap,12,1247,124709
124710000,M\'Lang,12,1247,124710
124711000,Pigkawayan,12,1247,124711
124712000,Pikit,12,1247,124712
124713000,President Roxas,12,1247,124713
124714000,Tulunan,12,1247,124714
124715000,Antipas,12,1247,124715
124716000,Banisilan,12,1247,124716
124717000,Aleosan,12,1247,124717
124718000,Arakan,12,1247,124718
126302000,Banga,12,1263,126302
126303000,City of General Santos,12,1263,126303
126306000,City of Koronadal (Capital),12,1263,126306
126311000,Norala,12,1263,126311
126312000,Polomolok,12,1263,126312
126313000,Surallah,12,1263,126313
126314000,Tampakan,12,1263,126314
126315000,Tantangan,12,1263,126315
126316000,T\'Boli,12,1263,126316
126317000,Tupi,12,1263,126317
126318000,Santo Niño,12,1263,126318
126319000,Lake Sebu,12,1263,126319
126501000,Bagumbayan,12,1265,126501
126502000,Columbio,12,1265,126502
126503000,Esperanza,12,1265,126503
126504000,Isulan (Capital),12,1265,126504
126505000,Kalamansig,12,1265,126505
126506000,Lebak,12,1265,126506
126507000,Lutayan,12,1265,126507
126508000,Lambayong,12,1265,126508
126509000,Palimbang,12,1265,126509
126510000,President Quirino,12,1265,126510
126511000,City of Tacurong,12,1265,126511
126512000,Sen. Ninoy Aquino,12,1265,126512
128001000,Alabel (Capital),12,1280,128001
128002000,Glan,12,1280,128002
128003000,Kiamba,12,1280,128003
128004000,Maasim,12,1280,128004
128005000,Maitum,12,1280,128005
128006000,Malapatan,12,1280,128006
128007000,Malungon,12,1280,128007
129804000,City of Cotabato,12,1298,129804
133900000,City of Manila,13,1339,133900
133901000,Tondo I/II,13,1339,133901
133902000,Binondo,13,1339,133902
133903000,Quiapo,13,1339,133903
133904000,San Nicolas,13,1339,133904
133905000,Santa Cruz,13,1339,133905
133906000,Sampaloc,13,1339,133906
133907000,San Miguel,13,1339,133907
133908000,Ermita,13,1339,133908
133909000,Intramuros,13,1339,133909
133910000,Malate,13,1339,133910
133911000,Paco,13,1339,133911
133912000,Pandacan,13,1339,133912
133913000,Port Area,13,1339,133913
133914000,Santa Ana,13,1339,133914
137401000,City of Mandaluyong,13,1374,137401
137402000,City of Marikina,13,1374,137402
137403000,City of Pasig,13,1374,137403
137404000,Quezon City,13,1374,137404
137405000,City of San Juan,13,1374,137405
137501000,City of Caloocan,13,1375,137501
137502000,City of Malabon,13,1375,137502
137503000,City of Navotas,13,1375,137503
137504000,City of Valenzuela,13,1375,137504
137601000,City of Las Piñas,13,1376,137601
137602000,City of Makati,13,1376,137602
137603000,City of Muntinlupa,13,1376,137603
137604000,City of Parañaque,13,1376,137604
137605000,Pasay City,13,1376,137605
137606000,Pateros,13,1376,137606
137607000,City of Taguig,13,1376,137607
140101000,Bangued (Capital),14,1401,140101
140102000,Boliney,14,1401,140102
140103000,Bucay,14,1401,140103
140104000,Bucloc,14,1401,140104
140105000,Daguioman,14,1401,140105
140106000,Danglas,14,1401,140106
140107000,Dolores,14,1401,140107
140108000,La Paz,14,1401,140108
140109000,Lacub,14,1401,140109
140110000,Lagangilang,14,1401,140110
140111000,Lagayan,14,1401,140111
140112000,Langiden,14,1401,140112
140113000,Licuan-Baay,14,1401,140113
140114000,Luba,14,1401,140114
140115000,Malibcong,14,1401,140115
140116000,Manabo,14,1401,140116
140117000,Peñarrubia,14,1401,140117
140118000,Pidigan,14,1401,140118
140119000,Pilar,14,1401,140119
140120000,Sallapadan,14,1401,140120
140121000,San Isidro,14,1401,140121
140122000,San Juan,14,1401,140122
140123000,San Quintin,14,1401,140123
140124000,Tayum,14,1401,140124
140125000,Tineg,14,1401,140125
140126000,Tubo,14,1401,140126
140127000,Villaviciosa,14,1401,140127
141101000,Atok,14,1411,141101
141102000,City of Baguio,14,1411,141102
141103000,Bakun,14,1411,141103
141104000,Bokod,14,1411,141104
141105000,Buguias,14,1411,141105
141106000,Itogon,14,1411,141106
141107000,Kabayan,14,1411,141107
141108000,Kapangan,14,1411,141108
141109000,Kibungan,14,1411,141109
141110000,La Trinidad (Capital),14,1411,141110
141111000,Mankayan,14,1411,141111
141112000,Sablan,14,1411,141112
141113000,Tuba,14,1411,141113
141114000,Tublay,14,1411,141114
142701000,Banaue,14,1427,142701
142702000,Hungduan,14,1427,142702
142703000,Kiangan,14,1427,142703
142704000,Lagawe (Capital),14,1427,142704
142705000,Lamut,14,1427,142705
142706000,Mayoyao,14,1427,142706
142707000,Alfonso Lista,14,1427,142707
142708000,Aguinaldo,14,1427,142708
142709000,Hingyon,14,1427,142709
142710000,Tinoc,14,1427,142710
142711000,Asipulo,14,1427,142711
143201000,Balbalan,14,1432,143201
143206000,Lubuagan,14,1432,143206
143208000,Pasil,14,1432,143208
143209000,Pinukpuk,14,1432,143209
143211000,Rizal,14,1432,143211
143213000,City of Tabuk (Capital),14,1432,143213
143214000,Tanudan,14,1432,143214
143215000,Tinglayan,14,1432,143215
144401000,Barlig,14,1444,144401
144402000,Bauko,14,1444,144402
144403000,Besao,14,1444,144403
144404000,Bontoc (Capital),14,1444,144404
144405000,Natonin,14,1444,144405
144406000,Paracelis,14,1444,144406
144407000,Sabangan,14,1444,144407
144408000,Sadanga,14,1444,144408
144409000,Sagada,14,1444,144409
144410000,Tadian,14,1444,144410
148101000,Calanasan,14,1481,148101
148102000,Conner,14,1481,148102
148103000,Flora,14,1481,148103
148104000,Kabugao (Capital),14,1481,148104
148105000,Luna,14,1481,148105
148106000,Pudtol,14,1481,148106
148107000,Santa Marcela,14,1481,148107
150702000,City of Lamitan (Capital),15,1507,150702
150703000,Lantawan,15,1507,150703
150704000,Maluso,15,1507,150704
150705000,Sumisip,15,1507,150705
150706000,Tipo-Tipo,15,1507,150706
150707000,Tuburan,15,1507,150707
150708000,Akbar,15,1507,150708
150709000,Al-Barka,15,1507,150709
150710000,Hadji Mohammad Ajul,15,1507,150710
150711000,Ungkaya Pukan,15,1507,150711
150712000,Hadji Muhtamad,15,1507,150712
150713000,Tabuan-Lasa,15,1507,150713
153601000,Bacolod-Kalawi,15,1536,153601
153602000,Balabagan,15,1536,153602
153603000,Balindong,15,1536,153603
153604000,Bayang,15,1536,153604
153605000,Binidayan,15,1536,153605
153606000,Bubong,15,1536,153606
153607000,Butig,15,1536,153607
153609000,Ganassi,15,1536,153609
153610000,Kapai,15,1536,153610
153611000,Lumba-Bayabao,15,1536,153611
153612000,Lumbatan,15,1536,153612
153613000,Madalum,15,1536,153613
153614000,Madamba,15,1536,153614
153615000,Malabang,15,1536,153615
153616000,Marantao,15,1536,153616
153617000,City of Marawi (Capital),15,1536,153617
153618000,Masiu,15,1536,153618
153619000,Mulondo,15,1536,153619
153620000,Pagayawan,15,1536,153620
153621000,Piagapo,15,1536,153621
153622000,Poona Bayabao,15,1536,153622
153623000,Pualas,15,1536,153623
153624000,Ditsaan-Ramain,15,1536,153624
153625000,Saguiaran,15,1536,153625
153626000,Tamparan,15,1536,153626
153627000,Taraka,15,1536,153627
153628000,Tubaran,15,1536,153628
153629000,Tugaya,15,1536,153629
153630000,Wao,15,1536,153630
153631000,Marogong,15,1536,153631
153632000,Calanogas,15,1536,153632
153633000,Buadiposo-Buntong,15,1536,153633
153634000,Maguing,15,1536,153634
153635000,Picong,15,1536,153635
153636000,Lumbayanague,15,1536,153636
153637000,Amai Manabilang,15,1536,153637
153638000,Tagoloan Ii,15,1536,153638
153639000,Kapatagan,15,1536,153639
153640000,Sultan Dumalondong,15,1536,153640
153641000,Lumbaca-Unayan,15,1536,153641
153801000,Ampatuan,15,1538,153801
153802000,Buldon,15,1538,153802
153803000,Buluan,15,1538,153803
153805000,Datu Paglas,15,1538,153805
153806000,Datu Piang,15,1538,153806
153807000,Datu Odin Sinsuat,15,1538,153807
153808000,Shariff Aguak (Capital),15,1538,153808
153809000,Matanog,15,1538,153809
153810000,Pagalungan,15,1538,153810
153811000,Parang,15,1538,153811
153812000,Sultan Kudarat,15,1538,153812
153813000,Sultan Sa Barongis,15,1538,153813
153814000,Kabuntalan,15,1538,153814
153815000,Upi,15,1538,153815
153816000,Talayan,15,1538,153816
153817000,South Upi,15,1538,153817
153818000,Barira,15,1538,153818
153819000,Gen. S.K. Pendatun,15,1538,153819
153820000,Mamasapano,15,1538,153820
153821000,Talitay,15,1538,153821
